,transactionType,datetime_transaction,transactionType,transactionAmount,merchantName,isFraud,accountNumber
585424,PURCHASE,2016-06-15 21:35:25,PURCHASE,113.11,Hilton Hotels,False,882815134
585425,PURCHASE,2016-06-15 22:01:41,PURCHASE,274.5,Rodeway Inn,False,882815134
585426,PURCHASE,2016-06-15 22:48:47,PURCHASE,49.88,Rodeway Inn,False,882815134
585427,PURCHASE,2016-06-15 23:06:00,PURCHASE,229.52,Rodeway Inn,False,882815134
585428,PURCHASE,2016-06-15 23:18:57,PURCHASE,164.74,Rodeway Inn,False,882815134
585429,PURCHASE,2016-06-15 23:21:24,PURCHASE,12.58,Renaissance Hotel,False,882815134
585430,PURCHASE,2016-06-15 23:51:26,PURCHASE,156.37,Hyatt House,False,882815134
585431,PURCHASE,2016-06-16 00:28:45,PURCHASE,89.66,Rodeway Inn,False,882815134
585432,PURCHASE,2016-06-16 01:20:55,PURCHASE,296.46,Rodeway Inn,False,882815134
585433,PURCHASE,2016-06-16 02:53:16,PURCHASE,11.05,Rodeway Inn,False,882815134
585434,PURCHASE,2016-06-16 04:35:59,PURCHASE,56.17,Rodeway Inn,False,882815134
585435,PURCHASE,2016-06-16 05:25:57,PURCHASE,484.23,Fresh Flowers,False,882815134
585436,PURCHASE,2016-06-16 05:27:51,PURCHASE,484.23,Fresh Flowers,False,882815134
585437,PURCHASE,2016-06-16 06:09:48,PURCHASE,104.87,Rodeway Inn,False,882815134
585438,PURCHASE,2016-06-16 07:11:13,PURCHASE,1.44,Rodeway Inn,False,882815134
585439,ADDRESS_VERIFICATION,2016-06-16 09:31:54,ADDRESS_VERIFICATION,0.0,Rodeway Inn,False,882815134
585440,PURCHASE,2016-06-16 10:07:49,PURCHASE,10.76,Hyatt House,False,882815134
585441,PURCHASE,2016-06-16 10:33:43,PURCHASE,8.77,Renaissance Hotel,False,882815134
585442,PURCHASE,2016-06-16 10:34:28,PURCHASE,344.53,Blue Mountain Online Services,False,882815134
585443,PURCHASE,2016-06-16 10:47:25,PURCHASE,64.76,Hyatt House,False,882815134
585444,PURCHASE,2016-06-16 11:27:45,PURCHASE,262.46,Hyatt House,False,882815134
585445,PURCHASE,2016-06-16 11:52:13,PURCHASE,50.9,Renaissance Hotel,False,882815134
585446,PURCHASE,2016-06-16 12:19:13,PURCHASE,61.07,Hilton Hotels,False,882815134
585447,PURCHASE,2016-06-16 13:05:39,PURCHASE,96.65,Renaissance Hotel,False,882815134
585448,PURCHASE,2016-06-16 14:12:13,PURCHASE,9.38,Hilton Hotels,False,882815134
585449,PURCHASE,2016-06-16 14:41:52,PURCHASE,0.46,Rodeway Inn,False,882815134
585450,PURCHASE,2016-06-16 14:56:35,PURCHASE,266.9,Renaissance Hotel,False,882815134
585451,PURCHASE,2016-06-16 16:56:27,PURCHASE,109.83,Rodeway Inn,False,882815134
585452,PURCHASE,2016-06-16 18:25:32,PURCHASE,3.16,Hyatt House,False,882815134
585453,PURCHASE,2016-06-16 19:19:11,PURCHASE,209.61,Hilton Hotels,False,882815134
585454,PURCHASE,2016-06-16 19:21:01,PURCHASE,98.27,Rodeway Inn,False,882815134
585455,REVERSAL,2016-06-16 19:24:00,REVERSAL,98.27,Rodeway Inn,False,882815134
585456,PURCHASE,2016-06-16 22:48:58,PURCHASE,27.06,Renaissance Hotel,False,882815134
585457,PURCHASE,2016-06-16 23:20:44,PURCHASE,101.56,Hilton Hotels,False,882815134
585458,PURCHASE,2016-06-16 23:24:55,PURCHASE,0.31,Renaissance Hotel,False,882815134
585459,PURCHASE,2016-06-17 00:02:05,PURCHASE,31.11,Hyatt House,False,882815134
585460,PURCHASE,2016-06-17 00:58:31,PURCHASE,111.27,Hilton Hotels,False,882815134
585461,PURCHASE,2016-06-17 02:00:21,PURCHASE,292.77,Renaissance Hotel,False,882815134
585462,PURCHASE,2016-06-17 02:02:21,PURCHASE,190.37,Renaissance Hotel,False,882815134
585463,PURCHASE,2016-06-17 02:13:35,PURCHASE,113.4,Rodeway Inn,False,882815134
585464,PURCHASE,2016-06-17 02:24:59,PURCHASE,22.36,Rodeway Inn,False,882815134
585465,PURCHASE,2016-06-17 04:56:54,PURCHASE,149.06,Rodeway Inn,False,882815134
585466,PURCHASE,2016-06-17 05:20:35,PURCHASE,45.09,Renaissance Hotel,False,882815134
585467,PURCHASE,2016-06-17 07:08:56,PURCHASE,372.43,Renaissance Hotel,False,882815134
585468,PURCHASE,2016-06-17 08:14:15,PURCHASE,81.75,Hilton Hotels,False,882815134
585469,PURCHASE,2016-06-17 08:30:47,PURCHASE,81.74,Hyatt House,False,882815134
585470,PURCHASE,2016-06-17 10:18:13,PURCHASE,28.54,Rodeway Inn,False,882815134
585471,PURCHASE,2016-06-17 11:17:30,PURCHASE,135.07,Rodeway Inn,False,882815134
585472,PURCHASE,2016-06-17 12:20:18,PURCHASE,323.8,Rodeway Inn,False,882815134
585473,PURCHASE,2016-06-17 12:51:35,PURCHASE,162.16,Rodeway Inn,False,882815134
585474,PURCHASE,2016-06-17 13:00:17,PURCHASE,258.21,Hyatt House,False,882815134
585475,PURCHASE,2016-06-17 13:09:43,PURCHASE,137.83,Renaissance Hotel,False,882815134
585476,PURCHASE,2016-06-17 13:14:39,PURCHASE,82.1,Rodeway Inn,False,882815134
585477,PURCHASE,2016-06-17 13:25:10,PURCHASE,178.83,Fresh eCards,False,882815134
585478,PURCHASE,2016-06-17 14:39:25,PURCHASE,113.14,Rodeway Inn,False,882815134
585479,PURCHASE,2016-06-17 14:55:00,PURCHASE,457.51,walmart.com,False,882815134
585480,ADDRESS_VERIFICATION,2016-06-17 15:41:52,ADDRESS_VERIFICATION,0.0,Hyatt House,False,882815134
585481,PURCHASE,2016-06-17 15:47:38,PURCHASE,250.48,Rodeway Inn,False,882815134
585482,PURCHASE,2016-06-17 15:53:58,PURCHASE,175.48,Fresh Flowers,False,882815134
585483,PURCHASE,2016-06-17 15:59:02,PURCHASE,347.86,Rodeway Inn,False,882815134
585484,PURCHASE,2016-06-17 17:39:27,PURCHASE,254.35,Hilton Hotels,False,882815134
585485,PURCHASE,2016-06-17 18:14:27,PURCHASE,213.72,Rodeway Inn,False,882815134
585486,PURCHASE,2016-06-17 18:45:18,PURCHASE,29.46,Blue Mountain Online Services,False,882815134
585487,PURCHASE,2016-06-17 18:46:56,PURCHASE,159.74,Hilton Hotels,False,882815134
585488,PURCHASE,2016-06-17 19:20:54,PURCHASE,20.7,Hilton Hotels,False,882815134
585489,PURCHASE,2016-06-17 19:30:16,PURCHASE,1.3900000000000001,Renaissance Hotel,False,882815134
585490,PURCHASE,2016-06-17 20:35:45,PURCHASE,204.57,Mobile eCards,False,882815134
585491,PURCHASE,2016-06-17 20:44:13,PURCHASE,87.57,Marriott Hotels,False,882815134
585492,REVERSAL,2016-06-17 20:45:00,REVERSAL,87.57,Marriott Hotels,False,882815134
585493,PURCHASE,2016-06-17 20:52:01,PURCHASE,0.9400000000000001,Rodeway Inn,False,882815134
585494,PURCHASE,2016-06-17 20:54:36,PURCHASE,282.13,Holiday Inn,False,882815134
585495,PURCHASE,2016-06-17 20:56:06,PURCHASE,55.62,Hilton Hotels,False,882815134
585496,PURCHASE,2016-06-17 21:04:47,PURCHASE,62.46,Rodeway Inn,False,882815134
585497,PURCHASE,2016-06-17 21:35:26,PURCHASE,119.57,Hilton Hotels,False,882815134
585498,PURCHASE,2016-06-17 23:19:22,PURCHASE,364.61,Hilton Hotels,False,882815134
585499,PURCHASE,2016-06-17 23:22:15,PURCHASE,116.13,Next Day eCards,False,882815134
585500,PURCHASE,2016-06-17 23:38:57,PURCHASE,268.75,Rodeway Inn,False,882815134
585501,PURCHASE,2016-06-18 00:11:24,PURCHASE,24.88,Renaissance Hotel,False,882815134
585502,REVERSAL,2016-06-18 00:33:34,REVERSAL,10.76,Hyatt House,False,882815134
585503,PURCHASE,2016-06-18 01:03:48,PURCHASE,69.94,Hilton Hotels,False,882815134
585504,PURCHASE,2016-06-18 01:30:14,PURCHASE,21.41,Renaissance Hotel,False,882815134
585505,PURCHASE,2016-06-18 01:44:19,PURCHASE,282.73,Rodeway Inn,False,882815134
585506,PURCHASE,2016-06-18 02:12:22,PURCHASE,186.13,Hyatt House,False,882815134
585507,PURCHASE,2016-06-18 02:59:50,PURCHASE,242.27,Rodeway Inn,False,882815134
585508,PURCHASE,2016-06-18 03:48:42,PURCHASE,35.68,Rodeway Inn,False,882815134
585509,PURCHASE,2016-06-18 05:07:48,PURCHASE,364.55,Rodeway Inn,False,882815134
585510,PURCHASE,2016-06-18 05:37:32,PURCHASE,32.54,Rodeway Inn,False,882815134
585511,PURCHASE,2016-06-18 05:39:22,PURCHASE,30.89,Rodeway Inn,False,882815134
585512,PURCHASE,2016-06-18 06:29:29,PURCHASE,6.44,Renaissance Hotel,False,882815134
585513,PURCHASE,2016-06-18 06:38:00,PURCHASE,104.07,Rodeway Inn,False,882815134
585514,PURCHASE,2016-06-18 07:16:58,PURCHASE,104.69,Renaissance Hotel,False,882815134
585515,PURCHASE,2016-06-18 07:46:35,PURCHASE,14.8,Rodeway Inn,False,882815134
585516,PURCHASE,2016-06-18 07:46:56,PURCHASE,157.56,Rodeway Inn,False,882815134
585517,ADDRESS_VERIFICATION,2016-06-18 08:10:27,ADDRESS_VERIFICATION,0.0,Hilton Hotels,False,882815134
585518,PURCHASE,2016-06-18 09:49:33,PURCHASE,304.37,Hilton Hotels,False,882815134
585519,PURCHASE,2016-06-18 10:18:27,PURCHASE,73.74,Renaissance Hotel,False,882815134
585520,PURCHASE,2016-06-18 10:27:42,PURCHASE,28.16,Mobile eCards,False,882815134
585521,PURCHASE,2016-06-18 10:33:38,PURCHASE,184.97,Hilton Hotels,False,882815134
585522,REVERSAL,2016-06-18 11:19:20,REVERSAL,84.15,Hilton Hotels,False,882815134
585523,PURCHASE,2016-06-18 11:28:45,PURCHASE,109.25,Hilton Hotels,False,882815134
585524,PURCHASE,2016-06-18 11:53:48,PURCHASE,201.44,Rodeway Inn,False,882815134
585525,PURCHASE,2016-06-18 11:57:11,PURCHASE,40.26,Hilton Hotels,False,882815134
585526,PURCHASE,2016-06-18 12:36:24,PURCHASE,126.95,Renaissance Hotel,False,882815134
585527,PURCHASE,2016-06-18 13:19:43,PURCHASE,73.62,Rodeway Inn,False,882815134
585528,PURCHASE,2016-06-18 13:20:00,PURCHASE,73.62,Rodeway Inn,False,882815134
585529,PURCHASE,2016-06-18 14:13:25,PURCHASE,247.46,Rodeway Inn,False,882815134
585530,PURCHASE,2016-06-18 15:07:07,PURCHASE,96.23,Renaissance Hotel,False,882815134
585531,PURCHASE,2016-06-18 15:25:15,PURCHASE,72.54,Renaissance Hotel,False,882815134
585532,PURCHASE,2016-06-18 16:56:40,PURCHASE,108.55,Rodeway Inn,False,882815134
585533,PURCHASE,2016-06-18 17:20:43,PURCHASE,14.06,Renaissance Hotel,False,882815134
585534,PURCHASE,2016-06-18 18:02:13,PURCHASE,243.18,Renaissance Hotel,False,882815134
585535,PURCHASE,2016-06-18 19:27:04,PURCHASE,205.27,Hyatt House,False,882815134
585536,PURCHASE,2016-06-18 22:25:39,PURCHASE,36.91,Renaissance Hotel,False,882815134
585537,PURCHASE,2016-06-18 22:50:16,PURCHASE,3.55,Rodeway Inn,False,882815134
585538,PURCHASE,2016-06-18 23:33:54,PURCHASE,107.36,Rodeway Inn,False,882815134
585539,PURCHASE,2016-06-19 00:21:01,PURCHASE,310.35,Rodeway Inn,False,882815134
585540,PURCHASE,2016-06-19 00:26:46,PURCHASE,218.32,Rodeway Inn,False,882815134
585541,PURCHASE,2016-06-19 00:48:44,PURCHASE,253.16,Hyatt House,False,882815134
585542,PURCHASE,2016-06-19 01:04:51,PURCHASE,95.59,Hilton Hotels,False,882815134
585543,PURCHASE,2016-06-19 03:29:46,PURCHASE,155.23,Rodeway Inn,False,882815134
585544,PURCHASE,2016-06-19 03:30:11,PURCHASE,103.72,Hyatt House,False,882815134
585545,PURCHASE,2016-06-19 03:33:27,PURCHASE,430.25,Rodeway Inn,False,882815134
585546,PURCHASE,2016-06-19 03:51:47,PURCHASE,200.16,Rodeway Inn,False,882815134
585547,PURCHASE,2016-06-19 04:54:17,PURCHASE,47.22,Rodeway Inn,False,882815134
585548,PURCHASE,2016-06-19 04:59:55,PURCHASE,223.95,Rodeway Inn,False,882815134
585549,PURCHASE,2016-06-19 05:31:55,PURCHASE,70.94,Rodeway Inn,False,882815134
585550,PURCHASE,2016-06-19 05:50:33,PURCHASE,62.69,Renaissance Hotel,False,882815134
585551,PURCHASE,2016-06-19 05:51:45,PURCHASE,62.69,Renaissance Hotel,False,882815134
585552,PURCHASE,2016-06-19 05:53:54,PURCHASE,62.69,Renaissance Hotel,False,882815134
585553,PURCHASE,2016-06-19 08:54:43,PURCHASE,173.98,Blue Mountain eCards,False,882815134
585554,PURCHASE,2016-06-19 09:17:03,PURCHASE,22.39,Rodeway Inn,False,882815134
585555,PURCHASE,2016-06-19 13:00:12,PURCHASE,7.16,Renaissance Hotel,False,882815134
585556,PURCHASE,2016-06-19 13:11:19,PURCHASE,195.07,Hyatt House,False,882815134
585557,PURCHASE,2016-06-19 13:17:20,PURCHASE,266.65,Fresh Online Services,False,882815134
585558,PURCHASE,2016-06-19 14:41:42,PURCHASE,95.6,Rodeway Inn,False,882815134
585559,PURCHASE,2016-06-19 14:44:35,PURCHASE,250.25,Rodeway Inn,False,882815134
585560,PURCHASE,2016-06-19 14:58:29,PURCHASE,26.12,Rodeway Inn,False,882815134
585561,PURCHASE,2016-06-19 15:18:36,PURCHASE,43.76,Rodeway Inn,False,882815134
585562,PURCHASE,2016-06-19 15:30:38,PURCHASE,100.49,Hilton Hotels,False,882815134
585563,PURCHASE,2016-06-19 15:33:15,PURCHASE,46.09,Rodeway Inn,False,882815134
585564,PURCHASE,2016-06-19 16:14:09,PURCHASE,9.51,Renaissance Hotel,False,882815134
585565,PURCHASE,2016-06-19 17:11:53,PURCHASE,24.47,Hilton Hotels,False,882815134
585566,PURCHASE,2016-06-19 18:50:58,PURCHASE,38.25,Hyatt House,False,882815134
585567,PURCHASE,2016-06-19 22:09:35,PURCHASE,223.26,WSC,False,882815134
585568,PURCHASE,2016-06-19 22:42:18,PURCHASE,176.59,Rodeway Inn,False,882815134
585569,PURCHASE,2016-06-19 22:51:09,PURCHASE,40.42,Renaissance Hotel,False,882815134
585570,PURCHASE,2016-06-19 23:21:19,PURCHASE,344.67,Hilton Hotels,False,882815134
585571,PURCHASE,2016-06-20 00:00:40,PURCHASE,103.88,Hyatt House,False,882815134
585572,PURCHASE,2016-06-20 00:03:26,PURCHASE,79.95,Rodeway Inn,False,882815134
585573,PURCHASE,2016-06-20 00:22:35,PURCHASE,173.5,Renaissance Hotel,False,882815134
585574,PURCHASE,2016-06-20 00:26:10,PURCHASE,56.41,Renaissance Hotel,False,882815134
585575,PURCHASE,2016-06-20 01:43:23,PURCHASE,273.26,Rodeway Inn,False,882815134
585576,PURCHASE,2016-06-20 02:10:03,PURCHASE,70.99,Hilton Hotels,False,882815134
585577,PURCHASE,2016-06-20 02:30:04,PURCHASE,38.94,Rodeway Inn,False,882815134
585578,PURCHASE,2016-06-20 03:35:26,PURCHASE,408.09,Hyatt House,False,882815134
585579,PURCHASE,2016-06-20 03:44:19,PURCHASE,188.37,Rodeway Inn,False,882815134
585580,PURCHASE,2016-06-20 04:24:51,PURCHASE,142.77,Rodeway Inn,False,882815134
585581,PURCHASE,2016-06-20 05:05:23,PURCHASE,726.3,Hyatt House,False,882815134
585582,PURCHASE,2016-06-20 05:30:37,PURCHASE,145.21,Hyatt House,False,882815134
585583,PURCHASE,2016-06-20 06:25:37,PURCHASE,25.72,Rodeway Inn,False,882815134
585584,PURCHASE,2016-06-20 06:45:30,PURCHASE,577.4,Hilton Hotels,False,882815134
585585,PURCHASE,2016-06-20 06:48:44,PURCHASE,38.17,Rodeway Inn,False,882815134
585586,PURCHASE,2016-06-20 07:20:27,PURCHASE,22.51,Renaissance Hotel,False,882815134
585587,PURCHASE,2016-06-20 08:30:15,PURCHASE,34.07,Rodeway Inn,False,882815134
585588,PURCHASE,2016-06-20 08:44:53,PURCHASE,312.65,Hilton Hotels,False,882815134
585589,PURCHASE,2016-06-20 09:10:07,PURCHASE,21.54,Rodeway Inn,False,882815134
585590,PURCHASE,2016-06-20 10:37:08,PURCHASE,203.39,Hilton Hotels,False,882815134
585591,PURCHASE,2016-06-20 11:15:08,PURCHASE,520.26,Hilton Hotels,False,882815134
585592,PURCHASE,2016-06-20 11:42:47,PURCHASE,26.94,Rodeway Inn,False,882815134
585593,PURCHASE,2016-06-20 14:08:46,PURCHASE,56.82,Rodeway Inn,False,882815134
585594,PURCHASE,2016-06-20 14:22:55,PURCHASE,163.18,Hyatt House,False,882815134
585595,PURCHASE,2016-06-20 14:23:26,PURCHASE,9.93,Fresh eCards,False,882815134
585596,PURCHASE,2016-06-20 14:56:12,PURCHASE,15.81,Next Day eCards,False,882815134
585597,PURCHASE,2016-06-20 15:19:24,PURCHASE,92.32,Blue Mountain Online Services,False,882815134
585598,PURCHASE,2016-06-20 15:52:42,PURCHASE,57.21,Hilton Hotels,False,882815134
585599,PURCHASE,2016-06-20 16:30:59,PURCHASE,6.55,Hyatt House,False,882815134
585600,PURCHASE,2016-06-20 16:43:24,PURCHASE,183.85,Hyatt House,False,882815134
585601,PURCHASE,2016-06-20 17:00:56,PURCHASE,188.43,Hilton Hotels,False,882815134
585602,PURCHASE,2016-06-20 18:04:36,PURCHASE,325.89,Rodeway Inn,False,882815134
585603,PURCHASE,2016-06-20 18:35:19,PURCHASE,146.36,Hyatt House,False,882815134
585604,PURCHASE,2016-06-20 18:42:15,PURCHASE,61.62,Hilton Hotels,False,882815134
585605,PURCHASE,2016-06-20 18:56:48,PURCHASE,155.32,Renaissance Hotel,False,882815134
585606,PURCHASE,2016-06-20 20:20:41,PURCHASE,164.36,Rodeway Inn,False,882815134
585607,REVERSAL,2016-06-20 21:47:46,REVERSAL,161.96,Renaissance Hotel,False,882815134
585608,PURCHASE,2016-06-20 23:13:29,PURCHASE,27.11,Hilton Hotels,False,882815134
585609,PURCHASE,2016-06-20 23:27:51,PURCHASE,120.69,Hyatt House,False,882815134
585610,PURCHASE,2016-06-20 23:35:08,PURCHASE,126.93,Rodeway Inn,False,882815134
585611,PURCHASE,2016-06-21 00:03:45,PURCHASE,34.17,Renaissance Hotel,False,882815134
585612,PURCHASE,2016-06-21 00:42:23,PURCHASE,377.16,Renaissance Hotel,False,882815134
585613,PURCHASE,2016-06-21 00:47:06,PURCHASE,120.0,Renaissance Hotel,False,882815134
585614,PURCHASE,2016-06-21 01:16:54,PURCHASE,231.67,Hilton Hotels,False,882815134
585615,PURCHASE,2016-06-21 03:06:13,PURCHASE,58.87,Hilton Hotels,False,882815134
585616,PURCHASE,2016-06-21 03:31:04,PURCHASE,178.64,Hyatt House,False,882815134
585617,PURCHASE,2016-06-21 03:46:30,PURCHASE,190.48,Hyatt House,False,882815134
585618,PURCHASE,2016-06-21 04:21:00,PURCHASE,44.34,Rodeway Inn,False,882815134
585619,PURCHASE,2016-06-21 06:50:05,PURCHASE,89.62,Hilton Hotels,False,882815134
585620,PURCHASE,2016-06-21 07:29:00,PURCHASE,319.35,Renaissance Hotel,False,882815134
585621,PURCHASE,2016-06-21 09:40:54,PURCHASE,336.76,Hilton Hotels,False,882815134
585622,PURCHASE,2016-06-21 10:00:34,PURCHASE,31.13,Renaissance Hotel,False,882815134
585623,PURCHASE,2016-06-21 10:05:50,PURCHASE,135.31,Hyatt House,False,882815134
585624,REVERSAL,2016-06-21 10:08:34,REVERSAL,135.31,Hyatt House,False,882815134
585625,PURCHASE,2016-06-21 11:49:51,PURCHASE,85.95,Rodeway Inn,False,882815134
585626,PURCHASE,2016-06-21 12:19:07,PURCHASE,192.66,alibaba.com,False,882815134
585627,PURCHASE,2016-06-21 12:21:54,PURCHASE,53.34,WSC,False,882815134
585628,PURCHASE,2016-06-21 12:22:58,PURCHASE,48.79,Rodeway Inn,False,882815134
585629,PURCHASE,2016-06-21 12:48:58,PURCHASE,12.78,Hilton Hotels,False,882815134
585630,PURCHASE,2016-06-21 14:11:02,PURCHASE,91.99,Rodeway Inn,False,882815134
585631,PURCHASE,2016-06-21 14:16:44,PURCHASE,21.33,Rodeway Inn,False,882815134
585632,PURCHASE,2016-06-21 14:44:41,PURCHASE,84.14,Hyatt House,False,882815134
585633,PURCHASE,2016-06-21 15:20:01,PURCHASE,165.58,Hyatt House,False,882815134
585634,PURCHASE,2016-06-21 17:13:41,PURCHASE,68.23,Renaissance Hotel,False,882815134
585635,PURCHASE,2016-06-21 17:37:14,PURCHASE,115.95,Hyatt House,False,882815134
585636,PURCHASE,2016-06-21 17:58:28,PURCHASE,127.64,Rodeway Inn,False,882815134
585637,PURCHASE,2016-06-21 18:04:22,PURCHASE,38.54,Rodeway Inn,False,882815134
585638,PURCHASE,2016-06-21 18:31:26,PURCHASE,187.2,Rodeway Inn,False,882815134
585639,PURCHASE,2016-06-21 19:15:04,PURCHASE,31.45,Hyatt House,False,882815134
585640,PURCHASE,2016-06-21 19:28:30,PURCHASE,1.46,Hyatt House,False,882815134
585641,PURCHASE,2016-06-21 19:29:15,PURCHASE,1.9300000000000002,Hyatt House,False,882815134
585642,PURCHASE,2016-06-21 19:31:37,PURCHASE,68.4,Fresh Online Services,False,882815134
585643,PURCHASE,2016-06-21 19:48:33,PURCHASE,196.4,Renaissance Hotel,False,882815134
585644,REVERSAL,2016-06-21 19:48:46,REVERSAL,196.4,Renaissance Hotel,False,882815134
585645,PURCHASE,2016-06-21 20:06:05,PURCHASE,51.2,Renaissance Hotel,False,882815134
585646,PURCHASE,2016-06-21 20:33:56,PURCHASE,60.87,Hyatt House,False,882815134
585647,PURCHASE,2016-06-21 23:06:26,PURCHASE,302.77,Renaissance Hotel,False,882815134
585648,PURCHASE,2016-06-22 00:31:33,PURCHASE,131.65,apple.com,False,882815134
585649,PURCHASE,2016-06-22 00:53:35,PURCHASE,255.93,Renaissance Hotel,False,882815134
585650,PURCHASE,2016-06-22 02:05:44,PURCHASE,43.03,Renaissance Hotel,False,882815134
585651,PURCHASE,2016-06-22 02:31:38,PURCHASE,331.19,Renaissance Hotel,False,882815134
585652,REVERSAL,2016-06-22 02:37:51,REVERSAL,411.46,Renaissance Hotel,False,882815134
585653,PURCHASE,2016-06-22 03:07:36,PURCHASE,33.06,Hyatt House,False,882815134
585654,PURCHASE,2016-06-22 03:19:35,PURCHASE,29.26,Hyatt House,False,882815134
585655,PURCHASE,2016-06-22 03:20:59,PURCHASE,26.26,Renaissance Hotel,False,882815134
585656,PURCHASE,2016-06-22 03:56:21,PURCHASE,2.26,Rodeway Inn,False,882815134
585657,PURCHASE,2016-06-22 04:06:55,PURCHASE,496.27,Hyatt House,False,882815134
585658,PURCHASE,2016-06-22 04:11:49,PURCHASE,119.63,Renaissance Hotel,False,882815134
585659,PURCHASE,2016-06-22 04:51:07,PURCHASE,196.11,Rodeway Inn,False,882815134
585660,PURCHASE,2016-06-22 05:19:52,PURCHASE,57.4,Next Day Online Services,False,882815134
585661,PURCHASE,2016-06-22 07:53:06,PURCHASE,43.78,Renaissance Hotel,False,882815134
585662,PURCHASE,2016-06-22 08:10:08,PURCHASE,404.03,Hilton Hotels,False,882815134
585663,PURCHASE,2016-06-22 08:31:17,PURCHASE,64.61,Rodeway Inn,False,882815134
585664,PURCHASE,2016-06-22 08:32:47,PURCHASE,524.22,Renaissance Hotel,False,882815134
585665,PURCHASE,2016-06-22 09:04:10,PURCHASE,224.53,Rodeway Inn,False,882815134
585666,PURCHASE,2016-06-22 10:02:09,PURCHASE,177.18,Hyatt House,False,882815134
585667,PURCHASE,2016-06-22 11:04:59,PURCHASE,25.31,Hilton Hotels,False,882815134
585668,PURCHASE,2016-06-22 12:28:49,PURCHASE,677.84,Rodeway Inn,False,882815134
585669,PURCHASE,2016-06-22 13:26:37,PURCHASE,49.2,Hilton Hotels,False,882815134
585670,PURCHASE,2016-06-22 14:06:22,PURCHASE,446.47,Hyatt House,False,882815134
585671,PURCHASE,2016-06-22 15:38:57,PURCHASE,34.32,Powerlifting,False,882815134
585672,PURCHASE,2016-06-22 16:22:17,PURCHASE,67.9,Renaissance Hotel,False,882815134
585673,PURCHASE,2016-06-22 16:23:05,PURCHASE,72.42,Renaissance Hotel,False,882815134
585674,PURCHASE,2016-06-22 16:43:56,PURCHASE,130.02,Rodeway Inn,False,882815134
585675,PURCHASE,2016-06-22 17:03:46,PURCHASE,220.34,Rodeway Inn,False,882815134
585676,PURCHASE,2016-06-22 18:33:19,PURCHASE,411.27,Rodeway Inn,False,882815134
585677,PURCHASE,2016-06-22 18:41:17,PURCHASE,454.13,Rodeway Inn,False,882815134
585678,PURCHASE,2016-06-22 19:29:51,PURCHASE,233.32,Rodeway Inn,False,882815134
585679,PURCHASE,2016-06-22 20:25:09,PURCHASE,73.46,Rodeway Inn,False,882815134
585680,PURCHASE,2016-06-22 20:30:52,PURCHASE,26.38,Renaissance Hotel,False,882815134
585681,PURCHASE,2016-06-22 21:39:47,PURCHASE,44.6,Rodeway Inn,False,882815134
585682,PURCHASE,2016-06-22 22:17:01,PURCHASE,41.88,Hyatt House,False,882815134
585683,PURCHASE,2016-06-22 22:22:43,PURCHASE,147.77,Rodeway Inn,False,882815134
585684,PURCHASE,2016-06-22 22:25:17,PURCHASE,551.66,Next Day Online Services,False,882815134
585685,PURCHASE,2016-06-22 22:39:56,PURCHASE,181.31,Hilton Hotels,False,882815134
585686,PURCHASE,2016-06-22 22:41:23,PURCHASE,133.51,Mobile eCards,False,882815134
585687,PURCHASE,2016-06-22 22:54:15,PURCHASE,127.26,Rodeway Inn,False,882815134
585688,PURCHASE,2016-06-22 22:58:14,PURCHASE,53.05,Renaissance Hotel,False,882815134
585689,PURCHASE,2016-06-22 23:26:05,PURCHASE,61.09,Hilton Hotels,False,882815134
585690,PURCHASE,2016-06-22 23:37:43,PURCHASE,186.75,Renaissance Hotel,False,882815134
585691,PURCHASE,2016-06-22 23:59:33,PURCHASE,66.9,Hyatt House,False,882815134
585692,PURCHASE,2016-06-23 01:14:02,PURCHASE,306.67,Fresh eCards,False,882815134
585693,REVERSAL,2016-06-23 01:15:20,REVERSAL,452.2,Hyatt House,False,882815134
585694,PURCHASE,2016-06-23 02:36:30,PURCHASE,187.15,Fresh Flowers,False,882815134
585695,PURCHASE,2016-06-23 04:17:15,PURCHASE,164.27,Renaissance Hotel,False,882815134
585696,PURCHASE,2016-06-23 04:49:21,PURCHASE,19.86,Hyatt House,False,882815134
585697,PURCHASE,2016-06-23 05:35:13,PURCHASE,369.29,Hyatt House,False,882815134
585698,PURCHASE,2016-06-23 07:58:56,PURCHASE,9.37,Renaissance Hotel,False,882815134
585699,PURCHASE,2016-06-23 08:08:56,PURCHASE,134.2,Rodeway Inn,False,882815134
585700,PURCHASE,2016-06-23 11:14:40,PURCHASE,144.98,Hilton Hotels,False,882815134
585701,PURCHASE,2016-06-23 11:41:09,PURCHASE,123.86,Renaissance Hotel,False,882815134
585702,PURCHASE,2016-06-23 12:05:05,PURCHASE,416.57,Hyatt House,False,882815134
585703,PURCHASE,2016-06-23 12:34:44,PURCHASE,17.31,Rodeway Inn,False,882815134
585704,PURCHASE,2016-06-23 14:22:35,PURCHASE,129.06,Renaissance Hotel,False,882815134
585705,PURCHASE,2016-06-23 15:10:26,PURCHASE,9.79,Rodeway Inn,False,882815134
585706,PURCHASE,2016-06-23 17:15:18,PURCHASE,192.76,Rodeway Inn,False,882815134
585707,PURCHASE,2016-06-23 19:11:57,PURCHASE,115.35,Rodeway Inn,False,882815134
