,transactionType,datetime_transaction,transactionType,transactionAmount,merchantName,isFraud,accountNumber
92562,PURCHASE,2016-06-12 02:44:49,PURCHASE,743.22,Renaissance Hotel,False,882815134
92563,PURCHASE,2016-06-12 03:13:13,PURCHASE,5.15,Blue Mountain eCards,False,882815134
92564,REVERSAL,2016-06-12 03:34:04,REVERSAL,14.18,Rodeway Inn,False,882815134
92565,PURCHASE,2016-06-12 05:14:14,PURCHASE,164.03,Hyatt House,False,882815134
92566,PURCHASE,2016-06-12 05:15:13,PURCHASE,338.32,Blue Mountain Online Services,False,882815134
92567,PURCHASE,2016-06-12 05:21:33,PURCHASE,24.15,Renaissance Hotel,False,882815134
92568,PURCHASE,2016-06-12 05:34:06,PURCHASE,259.45,Hilton Hotels,False,882815134
92569,PURCHASE,2016-06-12 05:59:51,PURCHASE,29.44,Renaissance Hotel,False,882815134
92570,PURCHASE,2016-06-12 06:55:09,PURCHASE,25.08,Fresh eCards,False,882815134
92571,PURCHASE,2016-06-12 07:21:05,PURCHASE,87.95,Hyatt House,False,882815134
92572,PURCHASE,2016-06-12 07:53:19,PURCHASE,81.46,Rodeway Inn,False,882815134
92573,PURCHASE,2016-06-12 08:16:19,PURCHASE,36.48,Renaissance Hotel,False,882815134
92574,PURCHASE,2016-06-12 09:08:55,PURCHASE,27.11,Hilton Hotels,False,882815134
92575,PURCHASE,2016-06-12 09:17:57,PURCHASE,74.6,Rodeway Inn,False,882815134
92576,PURCHASE,2016-06-12 09:28:09,PURCHASE,326.85,Rodeway Inn,False,882815134
92577,PURCHASE,2016-06-12 09:36:06,PURCHASE,187.48,Rodeway Inn,False,882815134
92578,PURCHASE,2016-06-12 09:56:45,PURCHASE,68.45,Renaissance Hotel,False,882815134
92579,PURCHASE,2016-06-12 10:11:04,PURCHASE,356.93,Hilton Hotels,False,882815134
92580,PURCHASE,2016-06-12 11:23:36,PURCHASE,78.76,Rodeway Inn,False,882815134
92581,PURCHASE,2016-06-12 11:54:19,PURCHASE,9.68,Rodeway Inn,False,882815134
92582,PURCHASE,2016-06-12 11:59:54,PURCHASE,130.08,Rodeway Inn,False,882815134
92583,PURCHASE,2016-06-12 12:37:12,PURCHASE,26.44,Renaissance Hotel,False,882815134
92584,PURCHASE,2016-06-12 14:50:01,PURCHASE,156.78,Next Day eCards,False,882815134
92585,PURCHASE,2016-06-12 17:23:59,PURCHASE,20.38,Hilton Hotels,False,882815134
92586,PURCHASE,2016-06-12 17:40:05,PURCHASE,154.98,Hilton Hotels,False,882815134
92587,PURCHASE,2016-06-12 18:38:33,PURCHASE,374.54,Mobile eCards,False,882815134
92588,PURCHASE,2016-06-12 19:25:34,PURCHASE,553.39,Hyatt House,False,882815134
92589,PURCHASE,2016-06-12 20:05:30,PURCHASE,71.27,Rodeway Inn,False,882815134
92590,PURCHASE,2016-06-12 20:54:58,PURCHASE,32.3,Rodeway Inn,False,882815134
92591,PURCHASE,2016-06-12 22:19:58,PURCHASE,348.41,Rodeway Inn,False,882815134
92592,PURCHASE,2016-06-12 22:41:55,PURCHASE,221.74,Renaissance Hotel,False,882815134
92593,PURCHASE,2016-06-13 01:01:23,PURCHASE,124.86,Blue Mountain Online Services,False,882815134
92594,PURCHASE,2016-06-13 01:09:18,PURCHASE,43.33,Renaissance Hotel,False,882815134
92595,REVERSAL,2016-06-13 01:14:16,REVERSAL,297.52,Renaissance Hotel,False,882815134
92596,PURCHASE,2016-06-13 01:33:27,PURCHASE,132.85,Hilton Hotels,False,882815134
92597,PURCHASE,2016-06-13 02:01:57,PURCHASE,62.24,Next Day eCards,False,882815134
92598,PURCHASE,2016-06-13 02:02:12,PURCHASE,62.24,Next Day eCards,False,882815134
92599,PURCHASE,2016-06-13 02:15:24,PURCHASE,362.96,Fresh eCards,False,882815134
92600,PURCHASE,2016-06-13 02:26:12,PURCHASE,713.98,Rodeway Inn,False,882815134
92601,ADDRESS_VERIFICATION,2016-06-13 03:32:29,ADDRESS_VERIFICATION,0.0,Hilton Hotels,False,882815134
92602,PURCHASE,2016-06-13 03:33:02,PURCHASE,24.51,Hilton Hotels,False,882815134
92603,PURCHASE,2016-06-13 03:36:33,PURCHASE,21.29,Hilton Hotels,False,882815134
92604,PURCHASE,2016-06-13 03:55:08,PURCHASE,123.17,Hilton Hotels,False,882815134
92605,PURCHASE,2016-06-13 04:27:36,PURCHASE,23.63,Hilton Hotels,False,882815134
92606,ADDRESS_VERIFICATION,2016-06-13 04:29:32,ADDRESS_VERIFICATION,0.0,Rodeway Inn,False,882815134
92607,ADDRESS_VERIFICATION,2016-06-13 04:30:03,ADDRESS_VERIFICATION,0.0,Rodeway Inn,False,882815134
92608,PURCHASE,2016-06-13 04:35:23,PURCHASE,388.27,Blue Mountain eCards,False,882815134
92609,PURCHASE,2016-06-13 06:16:33,PURCHASE,680.25,Fresh eCards,False,882815134
92610,PURCHASE,2016-06-13 06:17:22,PURCHASE,226.64,Rodeway Inn,False,882815134
92611,PURCHASE,2016-06-13 07:18:16,PURCHASE,221.58,Blue Mountain Online Services,False,882815134
92612,PURCHASE,2016-06-13 07:22:31,PURCHASE,115.82,Hyatt House,False,882815134
92613,PURCHASE,2016-06-13 07:59:38,PURCHASE,310.71,Hyatt House,False,882815134
92614,PURCHASE,2016-06-13 09:00:41,PURCHASE,116.89,Hilton Hotels,False,882815134
92615,PURCHASE,2016-06-13 09:16:26,PURCHASE,164.63,Renaissance Hotel,False,882815134
92616,PURCHASE,2016-06-13 10:50:15,PURCHASE,463.24,Rodeway Inn,False,882815134
92617,PURCHASE,2016-06-13 11:02:38,PURCHASE,452.2,Hyatt House,False,882815134
92618,PURCHASE,2016-06-13 11:17:22,PURCHASE,31.22,Hilton Hotels,False,882815134
92619,PURCHASE,2016-06-13 11:23:50,PURCHASE,1.71,Hyatt House,False,882815134
92620,PURCHASE,2016-06-13 11:30:06,PURCHASE,19.05,Golds Gym,False,882815134
92621,PURCHASE,2016-06-13 12:17:36,PURCHASE,124.65,Hyatt House,False,882815134
92622,PURCHASE,2016-06-13 13:03:25,PURCHASE,137.65,Mobile eCards,False,882815134
92623,PURCHASE,2016-06-13 15:00:19,PURCHASE,172.71,Hilton Hotels,False,882815134
92624,PURCHASE,2016-06-13 15:06:33,PURCHASE,35.28,Renaissance Hotel,False,882815134
92625,PURCHASE,2016-06-13 15:46:39,PURCHASE,254.8,Rodeway Inn,False,882815134
92626,PURCHASE,2016-06-13 16:14:41,PURCHASE,164.79,Fresh Flowers,False,882815134
92627,PURCHASE,2016-06-13 16:33:58,PURCHASE,137.71,Rodeway Inn,False,882815134
92628,PURCHASE,2016-06-13 16:37:07,PURCHASE,17.97,Rodeway Inn,False,882815134
92629,PURCHASE,2016-06-13 16:38:26,PURCHASE,427.15,Rodeway Inn,False,882815134
92630,PURCHASE,2016-06-13 17:04:38,PURCHASE,182.95,Hilton Hotels,False,882815134
92631,PURCHASE,2016-06-13 17:27:28,PURCHASE,74.04,Rodeway Inn,False,882815134
92632,PURCHASE,2016-06-13 18:14:02,PURCHASE,29.22,Fresh eCards,False,882815134
92633,PURCHASE,2016-06-13 19:18:51,PURCHASE,129.4,Renaissance Hotel,False,882815134
92634,PURCHASE,2016-06-13 19:28:54,PURCHASE,204.58,Renaissance Hotel,False,882815134
92635,REVERSAL,2016-06-13 19:39:59,REVERSAL,355.67,Hyatt House,False,882815134
92636,PURCHASE,2016-06-13 20:11:43,PURCHASE,125.95,Hyatt House,False,882815134
92637,PURCHASE,2016-06-13 20:16:31,PURCHASE,60.75,Rodeway Inn,False,882815134
92638,PURCHASE,2016-06-13 20:21:29,PURCHASE,20.49,Hilton Hotels,False,882815134
92639,PURCHASE,2016-06-13 20:25:40,PURCHASE,40.5,Hyatt House,False,882815134
92640,PURCHASE,2016-06-13 20:51:11,PURCHASE,168.44,Renaissance Hotel,False,882815134
92641,PURCHASE,2016-06-13 20:56:16,PURCHASE,262.71,Renaissance Hotel,False,882815134
92642,PURCHASE,2016-06-13 21:07:06,PURCHASE,335.98,Mobile eCards,False,882815134
92643,PURCHASE,2016-06-13 21:49:23,PURCHASE,16.45,Hilton Hotels,False,882815134
92644,PURCHASE,2016-06-13 21:50:50,PURCHASE,186.29,Renaissance Hotel,False,882815134
92645,PURCHASE,2016-06-13 22:13:44,PURCHASE,54.35,Rodeway Inn,False,882815134
92646,PURCHASE,2016-06-13 23:57:43,PURCHASE,182.02,Renaissance Hotel,False,882815134
92647,PURCHASE,2016-06-14 00:09:50,PURCHASE,134.51,Next Day Online Services,True,882815134
92648,PURCHASE,2016-06-14 00:16:34,PURCHASE,240.69,Hilton Hotels,False,882815134
92649,PURCHASE,2016-06-14 01:20:56,PURCHASE,1.3,Hilton Hotels,False,882815134
92650,PURCHASE,2016-06-14 01:56:33,PURCHASE,10.09,Mobile eCards,False,882815134
92651,PURCHASE,2016-06-14 02:14:30,PURCHASE,52.94,Powerlifting,False,882815134
92652,PURCHASE,2016-06-14 02:36:29,PURCHASE,473.43,Hilton Hotels,False,882815134
92653,ADDRESS_VERIFICATION,2016-06-14 03:14:15,ADDRESS_VERIFICATION,0.0,Hyatt House,False,882815134
92654,PURCHASE,2016-06-14 03:48:13,PURCHASE,227.1,Renaissance Hotel,False,882815134
92655,PURCHASE,2016-06-14 03:54:38,PURCHASE,283.87,Rodeway Inn,False,882815134
92656,PURCHASE,2016-06-14 04:11:02,PURCHASE,17.71,Hilton Hotels,False,882815134
92657,PURCHASE,2016-06-14 04:12:31,PURCHASE,2.01,Hilton Hotels,False,882815134
92658,PURCHASE,2016-06-14 04:55:11,PURCHASE,163.51,Hilton Hotels,False,882815134
92659,PURCHASE,2016-06-14 04:58:50,PURCHASE,78.76,Hilton Hotels,False,882815134
92660,PURCHASE,2016-06-14 06:10:24,PURCHASE,163.23,Next Day Online Services,False,882815134
92661,PURCHASE,2016-06-14 07:58:06,PURCHASE,341.98,Powerlifting,False,882815134
92662,PURCHASE,2016-06-14 08:25:35,PURCHASE,257.58,Rodeway Inn,False,882815134
92663,PURCHASE,2016-06-14 09:05:00,PURCHASE,123.62,Hilton Hotels,False,882815134
92664,PURCHASE,2016-06-14 10:01:13,PURCHASE,181.22,Next Day eCards,False,882815134
92665,ADDRESS_VERIFICATION,2016-06-14 10:16:44,ADDRESS_VERIFICATION,0.0,Renaissance Hotel,False,882815134
92666,PURCHASE,2016-06-14 10:29:48,PURCHASE,541.16,Rodeway Inn,False,882815134
92667,ADDRESS_VERIFICATION,2016-06-14 11:07:05,ADDRESS_VERIFICATION,0.0,Hyatt House,False,882815134
92668,PURCHASE,2016-06-14 11:13:34,PURCHASE,141.47,Planet Fitness,False,882815134
92669,PURCHASE,2016-06-14 11:24:53,PURCHASE,83.82,Hilton Hotels,False,882815134
92670,ADDRESS_VERIFICATION,2016-06-14 11:25:31,ADDRESS_VERIFICATION,0.0,Renaissance Hotel,False,882815134
92671,PURCHASE,2016-06-14 13:00:09,PURCHASE,21.8,Rodeway Inn,False,882815134
92672,PURCHASE,2016-06-14 13:05:39,PURCHASE,58.14,Rodeway Inn,False,882815134
92673,PURCHASE,2016-06-14 13:18:56,PURCHASE,40.91,Rodeway Inn,False,882815134
92674,PURCHASE,2016-06-14 14:03:28,PURCHASE,102.54,Rodeway Inn,False,882815134
92675,PURCHASE,2016-06-14 14:46:12,PURCHASE,99.28,Hilton Hotels,False,882815134
92676,PURCHASE,2016-06-14 15:34:49,PURCHASE,540.21,Renaissance Hotel,False,882815134
92677,PURCHASE,2016-06-14 15:51:29,PURCHASE,184.01,Renaissance Hotel,False,882815134
92678,PURCHASE,2016-06-14 15:57:12,PURCHASE,86.92,Rodeway Inn,False,882815134
92679,PURCHASE,2016-06-14 15:59:07,PURCHASE,86.92,Rodeway Inn,False,882815134
92680,ADDRESS_VERIFICATION,2016-06-14 16:09:09,ADDRESS_VERIFICATION,0.0,Hyatt House,False,882815134
92681,PURCHASE,2016-06-14 16:18:50,PURCHASE,241.97,Rodeway Inn,False,882815134
92682,PURCHASE,2016-06-14 17:12:56,PURCHASE,258.14,Renaissance Hotel,False,882815134
92683,PURCHASE,2016-06-14 17:16:53,PURCHASE,474.1,Hyatt House,False,882815134
92684,PURCHASE,2016-06-14 17:19:32,PURCHASE,136.63,Next Day eCards,False,882815134
92685,PURCHASE,2016-06-14 17:25:58,PURCHASE,178.16,Hilton Hotels,False,882815134
92686,PURCHASE,2016-06-14 17:27:10,PURCHASE,131.98,Rodeway Inn,False,882815134
92687,PURCHASE,2016-06-14 18:08:04,PURCHASE,51.97,Hilton Hotels,False,882815134
92688,PURCHASE,2016-06-14 22:00:54,PURCHASE,116.15,Hilton Hotels,False,882815134
92689,PURCHASE,2016-06-14 22:26:59,PURCHASE,327.1,Hyatt House,False,882815134
92690,PURCHASE,2016-06-14 22:37:13,PURCHASE,209.0,Rodeway Inn,False,882815134
92691,ADDRESS_VERIFICATION,2016-06-15 00:17:24,ADDRESS_VERIFICATION,0.0,Hilton Hotels,False,882815134
92692,PURCHASE,2016-06-15 00:40:53,PURCHASE,80.11,Rodeway Inn,False,882815134
92693,ADDRESS_VERIFICATION,2016-06-15 01:23:53,ADDRESS_VERIFICATION,0.0,Aloft,False,882815134
92694,ADDRESS_VERIFICATION,2016-06-15 01:25:15,ADDRESS_VERIFICATION,0.0,Aloft,False,882815134
92695,PURCHASE,2016-06-15 01:45:32,PURCHASE,78.54,Rodeway Inn,False,882815134
92696,PURCHASE,2016-06-15 03:05:57,PURCHASE,9.77,Rodeway Inn,False,882815134
92697,PURCHASE,2016-06-15 03:36:17,PURCHASE,272.53,Hilton Hotels,False,882815134
92698,PURCHASE,2016-06-15 04:32:17,PURCHASE,0.43,Rodeway Inn,False,882815134
92699,PURCHASE,2016-06-15 06:32:17,PURCHASE,133.0,Hilton Hotels,False,882815134
92700,PURCHASE,2016-06-15 06:48:38,PURCHASE,352.98,Hilton Hotels,False,882815134
92701,PURCHASE,2016-06-15 07:56:55,PURCHASE,126.12,Fresh eCards,False,882815134
92702,PURCHASE,2016-06-15 09:24:57,PURCHASE,108.37,Hyatt House,False,882815134
92703,PURCHASE,2016-06-15 10:05:29,PURCHASE,85.84,Renaissance Hotel,False,882815134
92704,PURCHASE,2016-06-15 10:17:35,PURCHASE,411.46,Renaissance Hotel,False,882815134
92705,PURCHASE,2016-06-15 10:35:47,PURCHASE,88.52,Rodeway Inn,False,882815134
92706,PURCHASE,2016-06-15 10:47:06,PURCHASE,74.24,Hilton Hotels,False,882815134
92707,PURCHASE,2016-06-15 11:20:01,PURCHASE,13.35,Hyatt House,False,882815134
92708,PURCHASE,2016-06-15 12:13:27,PURCHASE,69.95,Rodeway Inn,False,882815134
92709,ADDRESS_VERIFICATION,2016-06-15 12:34:16,ADDRESS_VERIFICATION,0.0,Rodeway Inn,False,882815134
92710,PURCHASE,2016-06-15 13:04:00,PURCHASE,117.46,Rodeway Inn,False,882815134
92711,PURCHASE,2016-06-15 13:09:56,PURCHASE,106.25,Rodeway Inn,False,882815134
92712,PURCHASE,2016-06-15 13:16:41,PURCHASE,166.05,Rodeway Inn,False,882815134
92713,PURCHASE,2016-06-15 14:57:20,PURCHASE,243.88,Rodeway Inn,False,882815134
92714,REVERSAL,2016-06-15 15:03:58,REVERSAL,492.88,Hilton Hotels,False,882815134
92715,PURCHASE,2016-06-15 15:04:33,PURCHASE,32.5,Rodeway Inn,False,882815134
92716,PURCHASE,2016-06-15 18:14:27,PURCHASE,139.78,Hyatt House,False,882815134
92717,PURCHASE,2016-06-15 18:32:09,PURCHASE,398.73,Fresh eCards,False,882815134
92718,PURCHASE,2016-06-15 20:37:30,PURCHASE,79.74,Hilton Hotels,False,882815134
92719,PURCHASE,2016-06-15 20:55:02,PURCHASE,89.08,Hilton Hotels,False,882815134
92720,PURCHASE,2016-06-15 21:07:43,PURCHASE,206.29,Hilton Hotels,False,882815134
92721,PURCHASE,2016-06-15 21:35:25,PURCHASE,113.11,Hilton Hotels,False,882815134
92722,PURCHASE,2016-06-15 22:01:41,PURCHASE,274.5,Rodeway Inn,False,882815134
92723,PURCHASE,2016-06-15 22:48:47,PURCHASE,49.88,Rodeway Inn,False,882815134
92724,PURCHASE,2016-06-15 23:06:00,PURCHASE,229.52,Rodeway Inn,False,882815134
92725,PURCHASE,2016-06-15 23:18:57,PURCHASE,164.74,Rodeway Inn,False,882815134
92726,PURCHASE,2016-06-15 23:21:24,PURCHASE,12.58,Renaissance Hotel,False,882815134
92727,PURCHASE,2016-06-15 23:51:26,PURCHASE,156.37,Hyatt House,False,882815134
92728,PURCHASE,2016-06-16 00:28:45,PURCHASE,89.66,Rodeway Inn,False,882815134
92729,PURCHASE,2016-06-16 01:20:55,PURCHASE,296.46,Rodeway Inn,False,882815134
92730,PURCHASE,2016-06-16 02:53:16,PURCHASE,11.05,Rodeway Inn,False,882815134
92731,PURCHASE,2016-06-16 04:35:59,PURCHASE,56.17,Rodeway Inn,False,882815134
92732,PURCHASE,2016-06-16 05:25:57,PURCHASE,484.23,Fresh Flowers,False,882815134
92733,PURCHASE,2016-06-16 05:27:51,PURCHASE,484.23,Fresh Flowers,False,882815134
92734,PURCHASE,2016-06-16 06:09:48,PURCHASE,104.87,Rodeway Inn,False,882815134
92735,PURCHASE,2016-06-16 07:11:13,PURCHASE,1.44,Rodeway Inn,False,882815134
92736,ADDRESS_VERIFICATION,2016-06-16 09:31:54,ADDRESS_VERIFICATION,0.0,Rodeway Inn,False,882815134
92737,PURCHASE,2016-06-16 10:07:49,PURCHASE,10.76,Hyatt House,False,882815134
92738,PURCHASE,2016-06-16 10:33:43,PURCHASE,8.77,Renaissance Hotel,False,882815134
92739,PURCHASE,2016-06-16 10:34:28,PURCHASE,344.53,Blue Mountain Online Services,False,882815134
92740,PURCHASE,2016-06-16 10:47:25,PURCHASE,64.76,Hyatt House,False,882815134
92741,PURCHASE,2016-06-16 11:27:45,PURCHASE,262.46,Hyatt House,False,882815134
92742,PURCHASE,2016-06-16 11:52:13,PURCHASE,50.9,Renaissance Hotel,False,882815134
92743,PURCHASE,2016-06-16 12:19:13,PURCHASE,61.07,Hilton Hotels,False,882815134
92744,PURCHASE,2016-06-16 13:05:39,PURCHASE,96.65,Renaissance Hotel,False,882815134
92745,PURCHASE,2016-06-16 14:12:13,PURCHASE,9.38,Hilton Hotels,False,882815134
92746,PURCHASE,2016-06-16 14:41:52,PURCHASE,0.46,Rodeway Inn,False,882815134
92747,PURCHASE,2016-06-16 14:56:35,PURCHASE,266.9,Renaissance Hotel,False,882815134
92748,PURCHASE,2016-06-16 16:56:27,PURCHASE,109.83,Rodeway Inn,False,882815134
92749,PURCHASE,2016-06-16 18:25:32,PURCHASE,3.16,Hyatt House,False,882815134
92750,PURCHASE,2016-06-16 19:19:11,PURCHASE,209.61,Hilton Hotels,False,882815134
92751,PURCHASE,2016-06-16 19:21:01,PURCHASE,98.27,Rodeway Inn,False,882815134
92752,REVERSAL,2016-06-16 19:24:00,REVERSAL,98.27,Rodeway Inn,False,882815134
92753,PURCHASE,2016-06-16 22:48:58,PURCHASE,27.06,Renaissance Hotel,False,882815134
92754,PURCHASE,2016-06-16 23:20:44,PURCHASE,101.56,Hilton Hotels,False,882815134
92755,PURCHASE,2016-06-16 23:24:55,PURCHASE,0.31,Renaissance Hotel,False,882815134
92756,PURCHASE,2016-06-17 00:02:05,PURCHASE,31.11,Hyatt House,False,882815134
92757,PURCHASE,2016-06-17 00:58:31,PURCHASE,111.27,Hilton Hotels,False,882815134
92758,PURCHASE,2016-06-17 02:00:21,PURCHASE,292.77,Renaissance Hotel,False,882815134
92759,PURCHASE,2016-06-17 02:02:21,PURCHASE,190.37,Renaissance Hotel,False,882815134
92760,PURCHASE,2016-06-17 02:13:35,PURCHASE,113.4,Rodeway Inn,False,882815134
92761,PURCHASE,2016-06-17 02:24:59,PURCHASE,22.36,Rodeway Inn,False,882815134
92762,PURCHASE,2016-06-17 04:56:54,PURCHASE,149.06,Rodeway Inn,False,882815134
92763,PURCHASE,2016-06-17 05:20:35,PURCHASE,45.09,Renaissance Hotel,False,882815134
92764,PURCHASE,2016-06-17 07:08:56,PURCHASE,372.43,Renaissance Hotel,False,882815134
92765,PURCHASE,2016-06-17 08:14:15,PURCHASE,81.75,Hilton Hotels,False,882815134
92766,PURCHASE,2016-06-17 08:30:47,PURCHASE,81.74,Hyatt House,False,882815134
92767,PURCHASE,2016-06-17 10:18:13,PURCHASE,28.54,Rodeway Inn,False,882815134
92768,PURCHASE,2016-06-17 11:17:30,PURCHASE,135.07,Rodeway Inn,False,882815134
92769,PURCHASE,2016-06-17 12:20:18,PURCHASE,323.8,Rodeway Inn,False,882815134
92770,PURCHASE,2016-06-17 12:51:35,PURCHASE,162.16,Rodeway Inn,False,882815134
92771,PURCHASE,2016-06-17 13:00:17,PURCHASE,258.21,Hyatt House,False,882815134
92772,PURCHASE,2016-06-17 13:09:43,PURCHASE,137.83,Renaissance Hotel,False,882815134
92773,PURCHASE,2016-06-17 13:14:39,PURCHASE,82.1,Rodeway Inn,False,882815134
92774,PURCHASE,2016-06-17 13:25:10,PURCHASE,178.83,Fresh eCards,False,882815134
92775,PURCHASE,2016-06-17 14:39:25,PURCHASE,113.14,Rodeway Inn,False,882815134
92776,PURCHASE,2016-06-17 14:55:00,PURCHASE,457.51,walmart.com,False,882815134
92777,ADDRESS_VERIFICATION,2016-06-17 15:41:52,ADDRESS_VERIFICATION,0.0,Hyatt House,False,882815134
92778,PURCHASE,2016-06-17 15:47:38,PURCHASE,250.48,Rodeway Inn,False,882815134
92779,PURCHASE,2016-06-17 15:53:58,PURCHASE,175.48,Fresh Flowers,False,882815134
92780,PURCHASE,2016-06-17 15:59:02,PURCHASE,347.86,Rodeway Inn,False,882815134
92781,PURCHASE,2016-06-17 17:39:27,PURCHASE,254.35,Hilton Hotels,False,882815134
92782,PURCHASE,2016-06-17 18:14:27,PURCHASE,213.72,Rodeway Inn,False,882815134
92783,PURCHASE,2016-06-17 18:45:18,PURCHASE,29.46,Blue Mountain Online Services,False,882815134
92784,PURCHASE,2016-06-17 18:46:56,PURCHASE,159.74,Hilton Hotels,False,882815134
92785,PURCHASE,2016-06-17 19:20:54,PURCHASE,20.7,Hilton Hotels,False,882815134
92786,PURCHASE,2016-06-17 19:30:16,PURCHASE,1.3900000000000001,Renaissance Hotel,False,882815134
92787,PURCHASE,2016-06-17 20:35:45,PURCHASE,204.57,Mobile eCards,False,882815134
92788,PURCHASE,2016-06-17 20:44:13,PURCHASE,87.57,Marriott Hotels,False,882815134
92789,REVERSAL,2016-06-17 20:45:00,REVERSAL,87.57,Marriott Hotels,False,882815134
92790,PURCHASE,2016-06-17 20:52:01,PURCHASE,0.9400000000000001,Rodeway Inn,False,882815134
92791,PURCHASE,2016-06-17 20:54:36,PURCHASE,282.13,Holiday Inn,False,882815134
92792,PURCHASE,2016-06-17 20:56:06,PURCHASE,55.62,Hilton Hotels,False,882815134
92793,PURCHASE,2016-06-17 21:04:47,PURCHASE,62.46,Rodeway Inn,False,882815134
92794,PURCHASE,2016-06-17 21:35:26,PURCHASE,119.57,Hilton Hotels,False,882815134
92795,PURCHASE,2016-06-17 23:19:22,PURCHASE,364.61,Hilton Hotels,False,882815134
92796,PURCHASE,2016-06-17 23:22:15,PURCHASE,116.13,Next Day eCards,False,882815134
92797,PURCHASE,2016-06-17 23:38:57,PURCHASE,268.75,Rodeway Inn,False,882815134
92798,PURCHASE,2016-06-18 00:11:24,PURCHASE,24.88,Renaissance Hotel,False,882815134
92799,REVERSAL,2016-06-18 00:33:34,REVERSAL,10.76,Hyatt House,False,882815134
92800,PURCHASE,2016-06-18 01:03:48,PURCHASE,69.94,Hilton Hotels,False,882815134
92801,PURCHASE,2016-06-18 01:30:14,PURCHASE,21.41,Renaissance Hotel,False,882815134
92802,PURCHASE,2016-06-18 01:44:19,PURCHASE,282.73,Rodeway Inn,False,882815134
92803,PURCHASE,2016-06-18 02:12:22,PURCHASE,186.13,Hyatt House,False,882815134
92804,PURCHASE,2016-06-18 02:59:50,PURCHASE,242.27,Rodeway Inn,False,882815134
92805,PURCHASE,2016-06-18 03:48:42,PURCHASE,35.68,Rodeway Inn,False,882815134
92806,PURCHASE,2016-06-18 05:07:48,PURCHASE,364.55,Rodeway Inn,False,882815134
92807,PURCHASE,2016-06-18 05:37:32,PURCHASE,32.54,Rodeway Inn,False,882815134
92808,PURCHASE,2016-06-18 05:39:22,PURCHASE,30.89,Rodeway Inn,False,882815134
92809,PURCHASE,2016-06-18 06:29:29,PURCHASE,6.44,Renaissance Hotel,False,882815134
92810,PURCHASE,2016-06-18 06:38:00,PURCHASE,104.07,Rodeway Inn,False,882815134
92811,PURCHASE,2016-06-18 07:16:58,PURCHASE,104.69,Renaissance Hotel,False,882815134
92812,PURCHASE,2016-06-18 07:46:35,PURCHASE,14.8,Rodeway Inn,False,882815134
92813,PURCHASE,2016-06-18 07:46:56,PURCHASE,157.56,Rodeway Inn,False,882815134
92814,ADDRESS_VERIFICATION,2016-06-18 08:10:27,ADDRESS_VERIFICATION,0.0,Hilton Hotels,False,882815134
92815,PURCHASE,2016-06-18 09:49:33,PURCHASE,304.37,Hilton Hotels,False,882815134
92816,PURCHASE,2016-06-18 10:18:27,PURCHASE,73.74,Renaissance Hotel,False,882815134
92817,PURCHASE,2016-06-18 10:27:42,PURCHASE,28.16,Mobile eCards,False,882815134
92818,PURCHASE,2016-06-18 10:33:38,PURCHASE,184.97,Hilton Hotels,False,882815134
92819,REVERSAL,2016-06-18 11:19:20,REVERSAL,84.15,Hilton Hotels,False,882815134
92820,PURCHASE,2016-06-18 11:28:45,PURCHASE,109.25,Hilton Hotels,False,882815134
92821,PURCHASE,2016-06-18 11:53:48,PURCHASE,201.44,Rodeway Inn,False,882815134
92822,PURCHASE,2016-06-18 11:57:11,PURCHASE,40.26,Hilton Hotels,False,882815134
92823,PURCHASE,2016-06-18 12:36:24,PURCHASE,126.95,Renaissance Hotel,False,882815134
92824,PURCHASE,2016-06-18 13:19:43,PURCHASE,73.62,Rodeway Inn,False,882815134
92825,PURCHASE,2016-06-18 13:20:00,PURCHASE,73.62,Rodeway Inn,False,882815134
92826,PURCHASE,2016-06-18 14:13:25,PURCHASE,247.46,Rodeway Inn,False,882815134
92827,PURCHASE,2016-06-18 15:07:07,PURCHASE,96.23,Renaissance Hotel,False,882815134
92828,PURCHASE,2016-06-18 15:25:15,PURCHASE,72.54,Renaissance Hotel,False,882815134
92829,PURCHASE,2016-06-18 16:56:40,PURCHASE,108.55,Rodeway Inn,False,882815134
92830,PURCHASE,2016-06-18 17:20:43,PURCHASE,14.06,Renaissance Hotel,False,882815134
92831,PURCHASE,2016-06-18 18:02:13,PURCHASE,243.18,Renaissance Hotel,False,882815134
92832,PURCHASE,2016-06-18 19:27:04,PURCHASE,205.27,Hyatt House,False,882815134
92833,PURCHASE,2016-06-18 22:25:39,PURCHASE,36.91,Renaissance Hotel,False,882815134
92834,PURCHASE,2016-06-18 22:50:16,PURCHASE,3.55,Rodeway Inn,False,882815134
92835,PURCHASE,2016-06-18 23:33:54,PURCHASE,107.36,Rodeway Inn,False,882815134
92836,PURCHASE,2016-06-19 00:21:01,PURCHASE,310.35,Rodeway Inn,False,882815134
92837,PURCHASE,2016-06-19 00:26:46,PURCHASE,218.32,Rodeway Inn,False,882815134
92838,PURCHASE,2016-06-19 00:48:44,PURCHASE,253.16,Hyatt House,False,882815134
92839,PURCHASE,2016-06-19 01:04:51,PURCHASE,95.59,Hilton Hotels,False,882815134
92840,PURCHASE,2016-06-19 03:29:46,PURCHASE,155.23,Rodeway Inn,False,882815134
92841,PURCHASE,2016-06-19 03:30:11,PURCHASE,103.72,Hyatt House,False,882815134
